AGENT.ID,TotalIn,TotalOut,Movements,NetBalance
22638,9818862,6803082,9,3015780
22639,6142918,0,3,6142918
22640,0,568645743,7,-568645743
22641,0,177249959,10,-177249959
22642,0,227020416,9,-227020416
22643,0,53178158,11,-53178158
22644,0,4921510923,7,-4921510923
22645,0,21734609,6,-21734609
22646,0,18179017,4,-18179017
22647,423234843,127881760,82,295353083
22648,225300160,15788012,34,209512148
22649,705873862,579492674,51,126381188
22650,2552993468,460826893,267,2092166575
22651,0,7372794,1,-7372794
22652,539432693,377231164,41,162201529
22653,115120393,664209300,19,-549088907
22654,0,2371144,1,-2371144
22655,0,18976529,3,-18976529
22656,6856256542,8463967121,233,-1607710579
22657,146319155,98753665,10,47565490
22658,0,15006989,1,-15006989
22659,0,16333744,2,-16333744
22660,8394589,56791662,5,-48397073
22661,4048156545,1331863954,259,2716292591
22662,0,26355097,1,-26355097
22663,0,9756286,1,-9756286
22664,649009361,11540145,36,637469216
22665,20731356,4181203,4,16550153
22666,1812292,2570745867,9,-2568933575
22667,0,85005832,5,-85005832
22668,0,12450168,1,-12450168
22669,58818213,63672377,11,-4854164
22670,558468,39770778,5,-39212310
22671,217098368,9585939863,10,-9368841495
22672,9213285,10639647,6,-1426362
22673,333249574,8415597640,55,-8082348066
22674,287979795,247353273,16,40626522
22675,0,35034535,2,-35034535
22676,5905156,53596698,5,-47691542
22677,750380244,67485751,86,682894493
22678,257015062,3204573916,21,-2947558854
22679,0,16312423,2,-16312423
22680,43470397,8660492,8,34809905
22681,2587270425,230458722,273,2356811703
22682,0,8695952543,3,-8695952543
22683,343309465,44779541,61,298529924
22684,0,1221892585,7,-1221892585
22685,0,5806361395,27,-5806361395
22686,0,9490125,1,-9490125
22687,0,32311826,2,-32311826
22688,0,24693599,3,-24693599
22689,0,6137975,2,-6137975
22690,0,1234564,1,-1234564
22691,0,107753256,13,-107753256
22692,0,2508203224,10,-2508203224
22693,0,92308605,13,-92308605
22694,2484504,0,1,2484504
22695,51004113,617427624,40,-566423511
22696,14799700,6704914,4,8094786
22697,40066665,5545342,5,34521323
22698,0,22991709,2,-22991709
22699,0,11415636,1,-11415636
22700,0,814435,1,-814435
22701,0,41259950,4,-41259950
22702,10169736,39456608,5,-29286872
22703,0,39331125,3,-39331125
22704,38601011,23175340,8,15425671
22705,429709850,324690189,52,105019661
22706,0,1194961,1,-1194961
22707,55735501,108938409,11,-53202908
22708,151030673,191509988,13,-40479315
22709,0,29511706,1,-29511706
22710,202138091,108011510,13,94126581
22711,1560330955,1620842658,93,-60511703
22712,887457870,50451137,63,837006733
22713,536948163,2928208,66,534019955
22714,153991,0,1,153991
22715,468100476,504946415,33,-36845939
22716,0,87421990,5,-87421990
22717,0,9212069,1,-9212069
22718,84137324,204934359,15,-120797035
22719,6464038,80555759,5,-74091721
22720,169392420,151403508,24,17988912
22721,5678420107,1063953240,435,4614466867
22722,0,81054802,4,-81054802
22723,0,23142665,1,-23142665
22724,93827030,131917291,4,-38090261
22725,0,45957206,3,-45957206
22726,0,12541482,2,-12541482
22727,1667228,1486211,3,181017
22728,0,32302623,3,-32302623
22729,0,214547565,9,-214547565
22730,0,523136534,34,-523136534
22731,0,183257885,11,-183257885
22732,0,1457915,1,-1457915
22733,0,52467332,4,-52467332
22734,0,162205221,4,-162205221
22735,0,12329142,1,-12329142
22736,0,111622582,5,-111622582
22737,0,76598088,11,-76598088
22738,0,222543734,21,-222543734
22739,0,557964057,16,-557964057
22740,0,8774793,1,-8774793
22741,0,26587906,1,-26587906
22742,825584056,216422473,107,609161583
22743,0,129321037,6,-129321037
22744,0,309027213,12,-309027213
22745,0,48017593,6,-48017593
22746,0,888212143,20,-888212143
22747,0,46156320,6,-46156320
22748,0,3618647007,12,-3618647007
22749,0,95912920,5,-95912920
22750,0,10404026,3,-10404026
22751,0,10730410,2,-10730410
22752,0,85560747,7,-85560747
22753,0,93293317,4,-93293317
22754,0,34310193,8,-34310193
22755,0,25093836,2,-25093836
22756,0,48159437,5,-48159437
22757,0,151750478,26,-151750478
22758,1641894383,86066343,80,1555828040
22759,0,100034583,11,-100034583
22760,0,10522815,1,-10522815
22761,458427121,10106104210,59,-9647677089
22762,97409333,149155426,15,-51746093
22763,0,23068399,1,-23068399
22764,34367169,3515793,3,30851376
22765,188390239,162221852,13,26168387
22766,38474468,115020269,10,-76545801
22767,386147872,258680082,36,127467790
22768,118132588,90858807,10,27273781
22769,0,5052036,1,-5052036
22770,0,7095401,2,-7095401
22771,51178521,96174293,16,-44995772
22772,419740915,132874467,35,286866448
22773,448105219,239170889,39,208934330
22774,113651162,94447638,14,19203524
22775,206327582,30319038,12,176008544
22776,47267924,304623258,6,-257355334
22777,255330469,183453355,23,71877114
22778,1238616445,3637830530,22,-2399214085
22779,31169513,17562691,15,13606822
22780,4581644321,1129740380,136,3451903941
22781,0,1659789323,32,-1659789323
22782,0,22574427,1,-22574427
22783,439846519,683728252,118,-243881733
22784,0,5389705,1,-5389705
22785,0,3697857003,17,-3697857003
22786,0,4819128572,3,-4819128572
22787,0,126862636,8,-126862636
22788,0,197998364,11,-197998364
22789,0,115832656,4,-115832656
22790,0,792424407,23,-792424407
22791,208127588,5933351,11,202194237
22792,314055189,4584841,36,309470348
22793,2074908502,371918412,247,1702990090
22794,722206767,3804178940,140,-3081972173
22795,0,2,1,-2
22796,39373292,0,2,39373292
22797,22239137,41421618,9,-19182481
22798,1105518672,784754929,59,320763743
22799,746828561,12782263066,88,-12035434505
22800,0,17516143,1,-17516143
22801,0,3720826934,7,-3720826934
22802,133761159,116889487,24,16871672
22803,586853306,211504761,36,375348545
22804,101099437,99500894,14,1598543
22805,3291332698,357477875,313,2933854823
22806,0,7678270,2,-7678270
22807,109765893,198360269,16,-88594376
22808,203541054,75827681,28,127713373
22809,0,100314320,8,-100314320
22810,382700205,119635200,27,263065005
22811,717186316,10041513066,159,-9324326750
22812,17754975,1832736,11,15922239
22813,324581293,278405441,31,46175852
22814,787057374,2312081,56,784745293
22815,118218321,5202034,31,113016287
22816,207927456,37683991,54,170243465
22817,43225799,0,4,43225799
22818,73362170,30523339,13,42838831
22819,4341644291,282846775,424,4058797516
22820,154491957,58900309,15,95591648
22821,0,247337205,5,-247337205
22822,0,31557074,7,-31557074
22823,0,16328899,5,-16328899
22824,0,1477424070,10,-1477424070
22825,0,199409735,21,-199409735
22826,0,9450294,1,-9450294
22827,0,31402563,5,-31402563
22828,0,19197518,4,-19197518
22829,2055514221,257059405,183,1798454816
22830,93683702,21455820,12,72227882
22831,657330651,0,29,657330651
22832,884639971,109349484,50,775290487
22833,554980534,378371250,67,176609284
22834,0,92445772,5,-92445772
22835,263315951,490951454,46,-227635503
22836,11232648,36961118,5,-25728470
22837,0,8586187,1,-8586187
22838,1993229337,1097592063,124,895637274
22839,273370327,99185367,36,174184960
22840,709973843,371885010,46,338088833
22841,35422709,64666458,8,-29243749
22842,0,11854809,2,-11854809
22843,149498698,101530794,18,47967904
22844,567030702,224091370,44,342939332
22845,433964151,137643965,19,296320186
22846,70456268,39385693,12,31070575
22847,1391259297,1174771652,76,216487645
22848,8619710242,13256933385,746,-4637223143
22849,77219195,0,25,77219195
22850,2457209779,99054603,46,2358155176
22851,2254730685,315737562,372,1938993123
22852,18197820,24897949,7,-6700129
22853,664486739,11908204,131,652578535
22854,0,130490911,6,-130490911
22855,1119845821,28029944,93,1091815877
22856,762520422,136430053,15,626090369
22857,227495602,30974985,40,196520617
22858,160262796,189706661,33,-29443865
22859,0,21863899,2,-21863899
22860,1173347,111521400,3,-110348053
22861,65990070,83108091,13,-17118021
22862,324357380,3633291122,47,-3308933742
22863,98261938,0,3,98261938
22864,246122860,103767906,28,142354954
22865,876406875,205955336,37,670451539
22866,10650749,75981683,4,-65330934
22867,28979767,233884578,16,-204904811
22868,61540679,35177424,6,26363255
22869,843489873,438257473,125,405232400
22870,0,19263253,4,-19263253
22871,38030686,30079887,4,7950799
22872,422894636,1559479536,52,-1136584900
22873,479585789,302581920,17,177003869
22874,73158736,22903178,8,50255558
22875,7790720,10577294,5,-2786574
22876,277449336,153960932,32,123488404
22877,102206276,53284481,27,48921795
22878,0,8620799,3,-8620799
22879,0,4589672477,12,-4589672477
22880,0,25556135,6,-25556135
22881,2691535925,516298044,547,2175237881
22882,7734281,0,5,7734281
22883,0,8128428,2,-8128428
22884,0,374330627,1,-374330627
22885,0,1243502748,22,-1243502748
22886,0,382412024,3,-382412024
22887,0,329751065,15,-329751065
22888,0,10087339,1,-10087339
22889,0,21170723,4,-21170723
22890,0,20429437,7,-20429437
22891,0,43247255,6,-43247255
22892,0,4562808150,9,-4562808150
22893,0,1947478,1,-1947478
22894,0,4893973283,38,-4893973283
22895,0,89954685,2,-89954685
22896,0,432159372,29,-432159372
22897,0,190662098,17,-190662098
22898,0,58017134,6,-58017134
22899,0,14582418,2,-14582418
22900,0,121924820,8,-121924820
22901,0,34494414,5,-34494414
22902,50196240,0,6,50196240
22903,0,143987398,12,-143987398
22904,0,148912369,7,-148912369
22905,0,8711148,1,-8711148
22906,0,33843373,2,-33843373
22907,599797267,13812202,55,585985065
22908,1628262126,184856242,176,1443405884
22909,3011653753,168143605,104,2843510148
22910,1346606813,106561452,120,1240045361
22911,402475121,1903917099,35,-1501441978
22912,9426745,0,3,9426745
22913,31416148,14153646,8,17262502
22914,1193917576,520042413,89,673875163
22915,100826792,62545814,13,38280978
22916,2505613737,792509951,212,1713103786
22917,348658891,9478939,46,339179952
22918,26421683,232999579,65,-206577896
22919,0,46923908,4,-46923908
22920,0,107655793,7,-107655793
22921,0,39116740,4,-39116740
22922,0,6642284,4,-6642284
22923,0,64835461,8,-64835461
22924,0,81855158,2,-81855158
22925,10128861,130983032,28,-120854171
22926,164975450,0,8,164975450
22927,78887228,0,10,78887228
22928,253653160,178613676,25,75039484
22929,38444139,1448330904,8,-1409886765
22930,172209976,123936933,14,48273043
22931,69004876,2906377603,69,-2837372727
22932,0,27645806,4,-27645806
22933,0,213049421,10,-213049421
22934,127802045,0,13,127802045
22935,520358309,288029264,68,232329045
22936,0,6732407,1,-6732407
22937,49677455,26070177,9,23607278
22938,28451132,29007485,3,-556353
22939,159447734,7090059,13,152357675
22940,100328349,57026406,11,43301943
22941,88082907,36493445,8,51589462
22942,390968154,48584939,9,342383215
22943,89944533,1785009,8,88159524
22944,86708261,55771886,17,30936375
22945,654238102,819411802,42,-165173700
22946,259538018,156982220,20,102555798
22947,183027119,78827749,82,104199370
22948,2214504,0,2,2214504
22949,0,218730994,18,-218730994
22950,0,148015327,8,-148015327
22951,0,39437799,4,-39437799
22952,107573205,101419004,53,6154201
22953,2050133298,443845015,201,1606288283
22954,146973350,149811820,22,-2838470
22955,3536887,1325737,4,2211150
22956,778540883,444958245,61,333582638
22957,711935858,9686321,13,702249537
22958,190543555,119418318,32,71125237
22959,0,8769003,1,-8769003
22960,4150411373,6583355201,383,-2432943828
22961,517401757,162988493,24,354413264
22962,3305978,48856667,2,-45550689
22963,21038316,0,2,21038316
22964,0,244963156,13,-244963156
22965,17863449,6475065,4,11388384
22966,12934113,14477238,2,-1543125
22967,80726639,0,5,80726639
22968,13761819,0,1,13761819
22969,278290233,109207061,33,169083172
22970,338923896,321845379,30,17078517
22971,75421640,18707005,17,56714635
22972,9726489,0,1,9726489
22973,45752158,32559507,9,13192651
22974,171639221,65594879,24,106044342
22975,413460371,53338561,29,360121810
22976,40362391,47349285,12,-6986894
22977,492184592,163205245,72,328979347
22978,9956550,6409944,6,3546606
22979,4154015,0,1,4154015
22980,6003986,0,3,6003986
22981,189366687,106249758,39,83116929
22982,0,7385625709,17,-7385625709
22983,0,6183194,1,-6183194
22984,283886038,470662774,37,-186776736
22985,37855264,5820328173,29,-5782472909
22986,0,5126596754,19,-5126596754
22987,0,9063841261,7,-9063841261
22988,0,18401864,3,-18401864
22989,0,96456844,12,-96456844
22990,0,73677871,5,-73677871
22991,0,46975829,8,-46975829
22992,0,45372911,6,-45372911
22993,0,1677083,2,-1677083
22994,0,38113563,4,-38113563
22995,0,107145446,6,-107145446
22996,0,8738425,2,-8738425
22997,0,7333174,2,-7333174
22998,0,65657705,7,-65657705
22999,18214454,0,5,18214454
23000,95314286,53756699,12,41557587
23001,611066,0,1,611066
23002,640300442,611418514,53,28881928
23003,195540636,5958519,29,189582117
23004,420116361,172975945,29,247140416
23005,105796,0,1,105796
23006,8015314,108469709,3,-100454395
23007,49168102,38998882,7,10169220
23008,38875408,1040693,5,37834715
23009,96464147,0,10,96464147
23010,234544511,1638613,37,232905898
23011,153668168,0,4,153668168
23012,257499708,38788895,55,218710813
23013,32446879,0,3,32446879
23014,66184412,4046242,18,62138170
23015,0,8307426,2,-8307426
23016,1079047912,739135647,185,339912265
23017,327162372,97703688,23,229458684
23018,19756386,12474475,3,7281911
23019,155414570,97585761,10,57828809
23020,3225524,0,1,3225524
23021,659452041,301799238,52,357652803
23022,1480701131,973291330,124,507409801
23023,325450045,61463774,27,263986271
23024,600854038,186380402,18,414473636
23025,4681965720,447487987,306,4234477733
23026,220648644,164211987,28,56436657
23027,236561709,28498413,12,208063296
23028,849980993,233081199,82,616899794
23029,1079320839,161802297,115,917518542
23030,28293990,1793422,7,26500568
23031,2083157183,295276481,216,1787880702
23032,0,5223395247,6,-5223395247
23033,0,17574544,5,-17574544
23034,0,33244494,3,-33244494
23035,0,33190649,5,-33190649
23036,0,11959742,1,-11959742
23037,209690767,63517556,35,146173211
23038,122983306,24349021,33,98634285
23039,258819261,271740489,21,-12921228
23040,103843279,17817042,29,86026237
23041,1788342651,155078561,138,1633264090
23042,1530596055,233166,50,1530362889
23043,297609017,40027598,26,257581419
23044,22294725,0,1,22294725
23045,114715020,0,2,114715020
23046,15214203,5215223,5,9998980
23047,432363891,279564778,24,152799113
23048,6996449,0,2,6996449
23049,101505274,54133128,9,47372146
23050,5511179,0,1,5511179
23051,319265374,156606266,18,162659108
23052,790822499,390084011,51,400738488
23053,1027048394,111813442,71,915234952
23054,49558898,38569075,5,10989823
23055,49295945,17367105,4,31928840
23056,40265333,19837318,9,20428015
23057,0,21640017,5,-21640017
23058,0,134744383,6,-134744383
23059,2257885822,2045629152,249,212256670
23060,0,35984890,2,-35984890
23061,0,7133082425,16,-7133082425
23062,0,463733,1,-463733
23063,0,204641982,13,-204641982
23064,1943730,7956481,8,-6012751
23065,74510487,0,4,74510487
23066,37364067,24610446,9,12753621
23067,457292450,69158658,26,388133792
23068,106258939,0,3,106258939
23069,22297425,7735279043,9,-7712981618
23070,3448714937,2655438451,183,793276486
23071,1005547870,350673179,75,654874691
23072,0,28436792,2,-28436792
23073,119998843,16082990,27,103915853
23074,0,52154236,3,-52154236
23075,0,10476821,1,-10476821
23076,0,27196922,6,-27196922
23077,0,3130253,1,-3130253
23078,81930393,0,10,81930393
23079,853769252,41542173,47,812227079
23080,103253113,26810150,28,76442963
23081,40361760,5058296,5,35303464
23082,69399799,0,4,69399799
23083,296336787,88680992,13,207655795
23084,114493576,71611550,23,42882026
23085,109795520,85296319,33,24499201
23086,17945127,2955241,11,14989886
23087,0,26016751,1,-26016751
23088,0,79584681,11,-79584681
23089,0,1228195,2,-1228195
23090,190363029,325547214,7,-135184185
23091,4740567,0,3,4740567
23092,0,186943756,13,-186943756
23093,107302570,44103403,13,63199167
23094,36673570,13590568,16,23083002
23095,0,2486036,1,-2486036
23096,148627391,0,9,148627391
23097,15567369,9827932,3,5739437
23098,325796185,136905308,29,188890877
23099,88422504,37006372,18,51416132
23100,6168071599,441332723,393,5726738876
23101,1212908591,8816053699,113,-7603145108
23102,117085770,53062923,27,64022847
23103,222250171,145018076,41,77232095
23104,375305347,92166594,33,283138753
23105,178892705,34666405,32,144226300
23106,17685015,0,2,17685015
23107,444965813,0,16,444965813
23108,282607027,203019662,35,79587365
23109,450861370,89863806,38,360997564
23110,36645367,0,3,36645367
23111,16777112,0,1,16777112
23112,41995355,4225137,4,37770218
23113,82773613,4867965,14,77905648
23114,316237571,244438315,18,71799256
23115,29655767,9747103,3,19908664
23116,203608400,10030392,13,193578008
23117,0,33550299,8,-33550299
23118,0,4426930162,7,-4426930162
23119,0,81602651,9,-81602651
23120,0,2394677341,3,-2394677341
23121,0,12638408,1,-12638408
23122,0,14883885,4,-14883885
23123,822719674,5836543,31,816883131
23124,366096711,2538746021,98,-2172649310
23125,0,264967267,7,-264967267
23126,0,23989816,3,-23989816
23127,0,1038307,1,-1038307
23128,344900080,0,13,344900080
23129,324956828,76617801,50,248339027
23130,1902015758,914051853,99,987963905
23131,224631677,101251464,42,123380213
23132,18268101,21208264,2,-2940163
23133,330758030,153224497,45,177533533
23134,295790700,104244372,58,191546328
23135,389964055,210043934,29,179920121
23136,368049778,80611931,28,287437847
23137,582854912,316090272,65,266764640
23138,30039275,1259785,4,28779490
23139,313727766,138483302,32,175244464
23140,5558426,0,3,5558426
23141,7191629674,752245165,470,6439384509
23142,124811157,93690102,13,31121055
23143,1237324426,375636030,98,861688396
23144,987004352,465636152,61,521368200
23145,64089705,38610888,5,25478817
23146,269644456,83366040,85,186278416
23147,1071143732,291920511,124,779223221
23148,57493887,971674,9,56522213
23149,0,38185001,4,-38185001
23150,1160213660,127762388,62,1032451272
23151,251073510,0,12,251073510
23152,2905897928,269071785,296,2636826143
23153,573746045,258436558,57,315309487
