Competidor,Producto,Fecha,Valor,Tipo,Experimento
Competidor10,Product1,2019-03-31,46265132.46,Real,Prophet Base
Competidor10,Product1,2019-04-07,50733548.0,Real,Prophet Base
Competidor10,Product1,2019-04-14,49202541.54,Real,Prophet Base
Competidor10,Product1,2019-04-21,51293031.0,Real,Prophet Base
Competidor10,Product1,2019-04-28,49301217.0,Real,Prophet Base
Competidor10,Product1,2019-05-05,52809678.0,Real,Prophet Base
Competidor10,Product1,2019-05-12,51913772.04,Real,Prophet Base
Competidor10,Product1,2019-05-19,53915752.38,Real,Prophet Base
Competidor10,Product1,2019-05-26,53422943.96,Real,Prophet Base
Competidor10,Product1,2019-06-02,52717410.0,Real,Prophet Base
Competidor10,Product1,2019-06-09,53887869.92,Real,Prophet Base
Competidor10,Product1,2019-06-16,54287286.58,Real,Prophet Base
Competidor10,Product1,2019-06-23,51713555.42,Real,Prophet Base
Competidor10,Product1,2019-06-30,55114157.0,Real,Prophet Base
Competidor10,Product1,2019-07-07,55205146.2,Real,Prophet Base
Competidor10,Product1,2019-07-14,52573484.04,Real,Prophet Base
Competidor10,Product1,2019-07-21,51701982.5,Real,Prophet Base
Competidor10,Product1,2019-07-28,54426856.96,Real,Prophet Base
Competidor10,Product1,2019-08-04,51550146.25,Real,Prophet Base
Competidor10,Product1,2019-08-11,55390284.75,Real,Prophet Base
Competidor10,Product1,2019-08-18,51641337.46,Real,Prophet Base
Competidor10,Product1,2019-08-25,53487628.46,Real,Prophet Base
Competidor10,Product1,2019-09-01,52003190.5,Real,Prophet Base
Competidor10,Product1,2019-09-08,53283029.46,Real,Prophet Base
Competidor10,Product1,2019-09-15,51333477.46,Real,Prophet Base
Competidor10,Product1,2019-09-22,53115037.88,Real,Prophet Base
Competidor10,Product1,2019-09-29,49530369.5,Real,Prophet Base
Competidor10,Product1,2019-10-06,51955504.86,Real,Prophet Base
Competidor10,Product1,2019-10-13,50646565.42,Real,Prophet Base
Competidor10,Product1,2019-10-20,51713709.92,Real,Prophet Base
Competidor10,Product1,2019-10-27,47381704.46,Real,Prophet Base
Competidor10,Product1,2019-11-03,49126513.46,Real,Prophet Base
Competidor10,Product1,2019-11-10,48648038.88,Real,Prophet Base
Competidor10,Product1,2019-11-17,49569867.96,Real,Prophet Base
Competidor10,Product1,2019-11-24,46414104.46,Real,Prophet Base
Competidor10,Product1,2019-12-01,46761653.46,Real,Prophet Base
Competidor10,Product1,2019-12-08,47571117.88,Real,Prophet Base
Competidor10,Product1,2019-12-15,48254048.04,Real,Prophet Base
Competidor10,Product1,2019-12-22,47709906.42,Real,Prophet Base
Competidor10,Product1,2019-12-29,45188933.46,Real,Prophet Base
Competidor10,Product1,2020-01-05,44076613.96,Real,Prophet Base
Competidor10,Product1,2020-01-12,48047478.5,Real,Prophet Base
Competidor10,Product1,2020-01-19,44719325.96,Real,Prophet Base
Competidor10,Product1,2020-01-26,45550300.5,Real,Prophet Base
Competidor10,Product1,2020-02-02,43099834.46,Real,Prophet Base
Competidor10,Product1,2020-02-09,48258526.42,Real,Prophet Base
Competidor10,Product1,2020-02-16,45405305.68,Real,Prophet Base
Competidor10,Product1,2020-02-23,46473004.4,Real,Prophet Base
Competidor10,Product1,2020-03-01,44025323.04,Real,Prophet Base
Competidor10,Product1,2020-03-08,49348477.94,Real,Prophet Base
Competidor10,Product1,2020-03-15,46516642.96,Real,Prophet Base
Competidor10,Product1,2020-03-22,57020210.9,Real,Prophet Base
Competidor10,Product1,2020-03-29,50259789.86,Real,Prophet Base
Competidor10,Product1,2020-04-05,44877584.5,Real,Prophet Base
Competidor10,Product1,2020-04-12,45359396.46,Real,Prophet Base
Competidor10,Product1,2020-04-19,49276030.96,Real,Prophet Base
Competidor10,Product1,2020-04-26,46910735.08,Real,Prophet Base
Competidor10,Product1,2020-05-03,50106794.5,Real,Prophet Base
Competidor10,Product1,2020-05-10,51849176.9,Real,Prophet Base
Competidor10,Product1,2020-05-17,52727105.96,Real,Prophet Base
Competidor10,Product1,2020-05-24,52897272.5,Real,Prophet Base
Competidor10,Product1,2020-05-31,52897272.5,Real,Prophet Base
Competidor10,Product1,2020-06-07,54565260.0,Real,Prophet Base
Competidor10,Product1,2020-06-14,57269818.0,Real,Prophet Base
Competidor10,Product1,2020-06-21,54462992.96,Real,Prophet Base
Competidor10,Product1,2020-06-28,55724412.18,Real,Prophet Base
Competidor10,Product1,2020-07-05,56657364.46,Real,Prophet Base
Competidor10,Product1,2020-07-12,55222596.5,Real,Prophet Base
Competidor10,Product1,2020-07-19,51357599.0,Real,Prophet Base
Competidor10,Product1,2020-07-26,53228025.88,Real,Prophet Base
Competidor10,Product1,2020-08-02,52639697.0,Real,Prophet Base
Competidor10,Product1,2020-08-09,56023884.96,Real,Prophet Base
Competidor10,Product1,2020-08-16,53432188.5,Real,Prophet Base
Competidor10,Product1,2020-08-23,54235301.96,Real,Prophet Base
Competidor10,Product1,2020-08-30,54235301.96,Real,Prophet Base
Competidor10,Product1,2020-09-06,54969882.0,Real,Prophet Base
Competidor10,Product1,2020-09-13,51492340.0,Real,Prophet Base
Competidor10,Product1,2020-09-20,52441086.5,Real,Prophet Base
Competidor10,Product1,2020-09-27,49593088.0,Real,Prophet Base
Competidor10,Product1,2020-10-04,51952103.46,Real,Prophet Base
Competidor10,Product1,2020-10-11,50115445.46,Real,Prophet Base
Competidor10,Product1,2020-10-18,51482501.0,Real,Prophet Base
Competidor10,Product1,2020-10-25,47557005.5,Real,Prophet Base
Competidor10,Product1,2020-11-01,49705056.5,Real,Prophet Base
Competidor10,Product1,2020-11-08,48931840.2,Real,Prophet Base
Competidor10,Product1,2020-11-15,51821256.5,Real,Prophet Base
Competidor10,Product1,2020-11-22,49507578.0,Real,Prophet Base
Competidor10,Product1,2020-11-29,49507578.0,Real,Prophet Base
Competidor10,Product1,2020-12-06,46117551.7,Real,Prophet Base
Competidor10,Product1,2020-12-13,48474999.0,Real,Prophet Base
Competidor10,Product1,2020-12-20,47880588.96,Real,Prophet Base
Competidor10,Product1,2020-12-27,45845046.5,Real,Prophet Base
Competidor10,Product1,2021-01-03,42639370.5,Real,Prophet Base
Competidor10,Product1,2021-01-10,47038291.5,Real,Prophet Base
Competidor10,Product1,2021-01-17,45531335.9,Real,Prophet Base
Competidor10,Product1,2021-01-24,45111362.0,Real,Prophet Base
Competidor10,Product1,2021-01-31,45111362.0,Real,Prophet Base
Competidor10,Product1,2021-02-07,45321832.46,Real,Prophet Base
Competidor10,Product1,2021-02-14,45069593.96,Real,Prophet Base
Competidor10,Product1,2021-02-21,43971294.0,Real,Prophet Base
Competidor10,Product1,2021-02-28,43511549.46,Real,Prophet Base
Competidor10,Product1,2021-03-07,46779424.25,Real,Prophet Base
Competidor10,Product1,2021-03-14,47573322.5,Real,Prophet Base
Competidor10,Product1,2021-03-21,47033842.25,Real,Prophet Base
Competidor10,Product1,2021-03-28,46336713.0,Real,Prophet Base
Competidor10,Product1,2021-04-04,46847466.0,Real,Prophet Base
Competidor10,Product1,2021-04-11,49955837.9,Real,Prophet Base
Competidor10,Product1,2021-04-18,50228161.0,Real,Prophet Base
Competidor10,Product1,2021-04-25,49505072.0,Real,Prophet Base
Competidor10,Product1,2021-05-02,49505072.0,Real,Prophet Base
Competidor10,Product1,2021-05-09,50454043.5,Real,Prophet Base
Competidor10,Product1,2021-05-16,48505555.0,Real,Prophet Base
Competidor10,Product1,2021-05-23,49007101.6,Real,Prophet Base
Competidor10,Product1,2021-05-30,50729792.5,Real,Prophet Base
Competidor10,Product1,2021-06-06,49596912.56,Real,Prophet Base
Competidor10,Product1,2021-06-13,50978866.0,Real,Prophet Base
Competidor10,Product1,2021-06-20,50000873.5,Real,Prophet Base
Competidor10,Product1,2021-06-27,49285484.5,Real,Prophet Base
Competidor10,Product1,2021-07-04,49443344.5,Real,Prophet Base
Competidor10,Product1,2021-07-11,50647886.0,Real,Prophet Base
Competidor10,Product1,2021-07-18,49642602.0,Real,Prophet Base
Competidor10,Product1,2021-07-25,50190189.36,Real,Prophet Base
Competidor10,Product1,2021-08-01,50190189.36,Real,Prophet Base
Competidor10,Product1,2021-08-08,50914661.9,Real,Prophet Base
Competidor10,Product1,2021-08-15,50012209.38,Real,Prophet Base
Competidor10,Product1,2021-08-22,50560362.96,Real,Prophet Base
Competidor10,Product1,2021-08-29,48701631.5,Real,Prophet Base
Competidor10,Product1,2021-09-05,50174151.3,Real,Prophet Base
Competidor10,Product1,2021-09-12,48008190.5,Real,Prophet Base
Competidor10,Product1,2021-09-19,48591833.0,Real,Prophet Base
Competidor10,Product1,2021-09-26,47154744.0,Real,Prophet Base
Competidor10,Product1,2021-10-03,47154744.0,Real,Prophet Base
Competidor10,Product1,2021-10-10,48192352.5,Real,Prophet Base
Competidor10,Product1,2021-10-17,46721702.96,Real,Prophet Base
Competidor10,Product1,2021-10-24,47465891.0,Real,Prophet Base
Competidor10,Product1,2021-10-31,45290065.3,Real,Prophet Base
Competidor10,Product1,2021-11-07,46541488.0,Real,Prophet Base
Competidor10,Product1,2021-11-14,44509436.82,Real,Prophet Base
Competidor10,Product1,2021-11-21,45867433.42,Real,Prophet Base
Competidor10,Product1,2021-11-28,41448559.26,Real,Prophet Base
Competidor10,Product1,2021-12-05,43734617.7,Real,Prophet Base
Competidor10,Product1,2021-12-12,43374029.5,Real,Prophet Base
Competidor10,Product1,2021-12-19,44772053.46,Real,Prophet Base
Competidor10,Product1,2021-12-26,43282145.0,Real,Prophet Base
Competidor10,Product1,2022-01-02,43282145.0,Real,Prophet Base
Competidor10,Product1,2022-01-09,41129043.4,Real,Prophet Base
Competidor10,Product1,2022-01-16,41230501.9,Real,Prophet Base
Competidor10,Product1,2022-01-23,38892320.0,Real,Prophet Base
Competidor10,Product1,2022-01-30,39808047.5,Real,Prophet Base
Competidor10,Product1,2022-02-06,39953249.0,Real,Prophet Base
Competidor10,Product1,2022-02-13,41230773.5,Real,Prophet Base
Competidor10,Product1,2022-02-20,42682767.5,Real,Prophet Base
Competidor10,Product1,2022-02-27,41877402.0,Real,Prophet Base
Competidor10,Product1,2022-03-06,43768313.4,Real,Prophet Base
Competidor10,Product1,2022-03-13,42488160.2,Real,Prophet Base
Competidor10,Product1,2022-03-20,42507707.0,Real,Prophet Base
Competidor10,Product1,2022-03-27,43279365.46,Real,Prophet Base
Competidor10,Product1,2022-04-03,43861025.92,Real,Prophet Base
Competidor10,Product1,2022-04-10,43246341.96,Real,Prophet Base
Competidor10,Product1,2022-04-17,41876017.84,Real,Prophet Base
Competidor10,Product1,2022-04-24,43099311.0,Real,Prophet Base
Competidor10,Product1,2022-05-01,43099311.0,Real,Prophet Base
Competidor10,Product1,2022-05-08,43983489.5,Real,Prophet Base
Competidor10,Product1,2022-05-15,44997630.525393456,Pronóstico,Prophet Base
Competidor10,Product1,2022-05-22,44560255.10495295,Pronóstico,Prophet Base
Competidor10,Product1,2022-05-29,43840717.38202385,Pronóstico,Prophet Base
Competidor10,Product1,2022-06-05,43129508.85006708,Pronóstico,Prophet Base
Competidor10,Product1,2022-06-12,42629007.54897599,Pronóstico,Prophet Base
Competidor10,Product1,2022-06-19,42227577.53221234,Pronóstico,Prophet Base
Competidor10,Product1,2022-06-26,41707816.56308246,Pronóstico,Prophet Base
Competidor10,Product1,2022-07-03,41124571.53067907,Pronóstico,Prophet Base
Competidor10,Product1,2022-07-10,40830514.38227896,Pronóstico,Prophet Base
Competidor10,Product1,2022-07-17,41049207.52851064,Pronóstico,Prophet Base
Competidor10,Product1,2022-07-24,41506097.36758374,Pronóstico,Prophet Base
Competidor10,Product1,2022-07-31,41638994.02988194,Pronóstico,Prophet Base
Competidor10,Product1,2022-08-07,41234730.85314755,Pronóstico,Prophet Base
Competidor10,Product1,2022-08-14,40765983.13715396,Pronóstico,Prophet Base
Competidor10,Product1,2022-08-21,40966706.87501806,Pronóstico,Prophet Base
Competidor10,Product1,2022-08-28,42042567.19655984,Pronóstico,Prophet Base
Competidor10,Product1,2022-09-04,43376187.792035,Pronóstico,Prophet Base
Competidor10,Product1,2022-09-11,44084178.54803071,Pronóstico,Prophet Base
Competidor10,Product1,2022-09-18,43858385.68273894,Pronóstico,Prophet Base
Competidor10,Product1,2022-09-25,43220820.18097691,Pronóstico,Prophet Base
Competidor10,Product1,2022-10-02,42969812.53165108,Pronóstico,Prophet Base
Competidor10,Product1,2022-10-09,43443414.873517215,Pronóstico,Prophet Base
Competidor10,Product1,2022-10-16,44339306.79173126,Pronóstico,Prophet Base
Competidor10,Product1,2022-10-23,45156805.32199146,Pronóstico,Prophet Base
Competidor10,Product1,2022-10-30,45687727.7032179,Pronóstico,Prophet Base
Competidor2,Product1,2019-01-06,40087478.0,Real,Prophet Base
Competidor2,Product1,2019-01-13,43198724.25,Real,Prophet Base
Competidor2,Product1,2019-01-20,40884593.4,Real,Prophet Base
Competidor2,Product1,2019-01-27,42915201.6,Real,Prophet Base
Competidor2,Product1,2019-02-03,40878248.5,Real,Prophet Base
Competidor2,Product1,2019-02-10,45095990.5,Real,Prophet Base
Competidor2,Product1,2019-02-17,40817901.0,Real,Prophet Base
Competidor2,Product1,2019-02-24,44470101.2,Real,Prophet Base
Competidor2,Product1,2019-03-03,41516266.7,Real,Prophet Base
Competidor2,Product1,2019-03-10,45266247.8,Real,Prophet Base
Competidor2,Product1,2019-03-17,41438561.2,Real,Prophet Base
Competidor2,Product1,2019-03-24,43925497.0,Real,Prophet Base
Competidor2,Product1,2019-03-31,42205949.0,Real,Prophet Base
Competidor2,Product1,2019-04-07,45738068.0,Real,Prophet Base
Competidor2,Product1,2019-04-14,44280235.5,Real,Prophet Base
Competidor2,Product1,2019-04-21,45814207.3,Real,Prophet Base
Competidor2,Product1,2019-04-28,43930480.75,Real,Prophet Base
Competidor2,Product1,2019-05-05,47180493.9,Real,Prophet Base
Competidor2,Product1,2019-05-12,46125845.6,Real,Prophet Base
Competidor2,Product1,2019-05-19,47193013.95,Real,Prophet Base
Competidor2,Product1,2019-05-26,46714521.0,Real,Prophet Base
Competidor2,Product1,2019-06-02,47091164.5,Real,Prophet Base
Competidor2,Product1,2019-06-09,49272876.3,Real,Prophet Base
Competidor2,Product1,2019-06-16,51634436.55,Real,Prophet Base
Competidor2,Product1,2019-06-23,48350524.7,Real,Prophet Base
Competidor2,Product1,2019-06-30,52769548.1,Real,Prophet Base
Competidor2,Product1,2019-07-07,47535250.3,Real,Prophet Base
Competidor2,Product1,2019-07-14,46120367.9,Real,Prophet Base
Competidor2,Product1,2019-07-21,45250462.6,Real,Prophet Base
Competidor2,Product1,2019-07-28,47118017.36,Real,Prophet Base
Competidor2,Product1,2019-08-04,46092987.65,Real,Prophet Base
Competidor2,Product1,2019-08-11,48478282.1,Real,Prophet Base
Competidor2,Product1,2019-08-18,45760824.45,Real,Prophet Base
Competidor2,Product1,2019-08-25,46547175.9,Real,Prophet Base
Competidor2,Product1,2019-09-01,46427195.7,Real,Prophet Base
Competidor2,Product1,2019-09-08,47273826.45,Real,Prophet Base
Competidor2,Product1,2019-09-15,45088563.5,Real,Prophet Base
Competidor2,Product1,2019-09-22,46534934.0,Real,Prophet Base
Competidor2,Product1,2019-09-29,44206541.1,Real,Prophet Base
Competidor2,Product1,2019-10-06,46381140.16,Real,Prophet Base
Competidor2,Product1,2019-10-13,44752742.5,Real,Prophet Base
Competidor2,Product1,2019-10-20,46097868.35,Real,Prophet Base
Competidor2,Product1,2019-10-27,42028367.25,Real,Prophet Base
Competidor2,Product1,2019-11-03,42880532.15,Real,Prophet Base
Competidor2,Product1,2019-11-10,43132257.75,Real,Prophet Base
Competidor2,Product1,2019-11-17,42833543.0,Real,Prophet Base
Competidor2,Product1,2019-11-24,41861002.6,Real,Prophet Base
Competidor2,Product1,2019-12-01,40918209.05,Real,Prophet Base
Competidor2,Product1,2019-12-08,42593549.6,Real,Prophet Base
Competidor2,Product1,2019-12-15,42504668.7,Real,Prophet Base
Competidor2,Product1,2019-12-22,41893903.55,Real,Prophet Base
Competidor2,Product1,2019-12-29,39100872.0,Real,Prophet Base
Competidor2,Product1,2020-01-05,39290829.35,Real,Prophet Base
Competidor2,Product1,2020-01-12,41579139.8,Real,Prophet Base
Competidor2,Product1,2020-01-19,38657868.75,Real,Prophet Base
Competidor2,Product1,2020-01-26,40110406.45,Real,Prophet Base
Competidor2,Product1,2020-02-02,39141643.84,Real,Prophet Base
Competidor2,Product1,2020-02-09,42452000.3,Real,Prophet Base
Competidor2,Product1,2020-02-16,40102330.0,Real,Prophet Base
Competidor2,Product1,2020-02-23,40478897.25,Real,Prophet Base
Competidor2,Product1,2020-03-01,39118917.5,Real,Prophet Base
Competidor2,Product1,2020-03-08,43370512.1,Real,Prophet Base
Competidor2,Product1,2020-03-15,41354043.0,Real,Prophet Base
Competidor2,Product1,2020-03-22,49907284.3,Real,Prophet Base
Competidor2,Product1,2020-03-29,41756097.0,Real,Prophet Base
Competidor2,Product1,2020-04-05,39421183.25,Real,Prophet Base
Competidor2,Product1,2020-04-12,38557215.0,Real,Prophet Base
Competidor2,Product1,2020-04-19,41276300.0,Real,Prophet Base
Competidor2,Product1,2020-04-26,40614197.0,Real,Prophet Base
Competidor2,Product1,2020-05-03,44269845.0,Real,Prophet Base
Competidor2,Product1,2020-05-10,45900198.05,Real,Prophet Base
Competidor2,Product1,2020-05-17,44453790.6,Real,Prophet Base
Competidor2,Product1,2020-05-24,46099961.3,Real,Prophet Base
Competidor2,Product1,2020-05-31,46099961.3,Real,Prophet Base
Competidor2,Product1,2020-06-07,47398211.94,Real,Prophet Base
Competidor2,Product1,2020-06-14,48825964.1,Real,Prophet Base
Competidor2,Product1,2020-06-21,48371270.3,Real,Prophet Base
Competidor2,Product1,2020-06-28,47579131.46,Real,Prophet Base
Competidor2,Product1,2020-07-05,48589206.0,Real,Prophet Base
Competidor2,Product1,2020-07-12,47566029.76,Real,Prophet Base
Competidor2,Product1,2020-07-19,45936019.35,Real,Prophet Base
Competidor2,Product1,2020-07-26,47348322.75,Real,Prophet Base
Competidor2,Product1,2020-08-02,46570997.1,Real,Prophet Base
Competidor2,Product1,2020-08-09,48732352.1,Real,Prophet Base
Competidor2,Product1,2020-08-16,47017373.95,Real,Prophet Base
Competidor2,Product1,2020-08-23,47639439.5,Real,Prophet Base
Competidor2,Product1,2020-08-30,47639439.5,Real,Prophet Base
Competidor2,Product1,2020-09-06,48441506.35,Real,Prophet Base
Competidor2,Product1,2020-09-13,45538147.7,Real,Prophet Base
Competidor2,Product1,2020-09-20,45933994.9,Real,Prophet Base
Competidor2,Product1,2020-09-27,45227517.0,Real,Prophet Base
Competidor2,Product1,2020-10-04,45406189.4,Real,Prophet Base
Competidor2,Product1,2020-10-11,43776565.7,Real,Prophet Base
Competidor2,Product1,2020-10-18,44040417.3,Real,Prophet Base
Competidor2,Product1,2020-10-25,42138096.4,Real,Prophet Base
Competidor2,Product1,2020-11-01,43764521.8,Real,Prophet Base
Competidor2,Product1,2020-11-08,42392977.9,Real,Prophet Base
Competidor2,Product1,2020-11-15,43340935.3,Real,Prophet Base
Competidor2,Product1,2020-11-22,42583513.0,Real,Prophet Base
Competidor2,Product1,2020-11-29,42583513.0,Real,Prophet Base
Competidor2,Product1,2020-12-06,40905114.5,Real,Prophet Base
Competidor2,Product1,2020-12-13,42233664.5,Real,Prophet Base
Competidor2,Product1,2020-12-20,40639094.0,Real,Prophet Base
Competidor2,Product1,2020-12-27,39933372.4,Real,Prophet Base
Competidor2,Product1,2021-01-03,38805749.0,Real,Prophet Base
Competidor2,Product1,2021-01-10,40634790.0,Real,Prophet Base
Competidor2,Product1,2021-01-17,39137780.0,Real,Prophet Base
Competidor2,Product1,2021-01-24,39785576.0,Real,Prophet Base
Competidor2,Product1,2021-01-31,39785576.0,Real,Prophet Base
Competidor2,Product1,2021-02-07,39547877.3,Real,Prophet Base
Competidor2,Product1,2021-02-14,39218705.0,Real,Prophet Base
Competidor2,Product1,2021-02-21,38312811.8,Real,Prophet Base
Competidor2,Product1,2021-02-28,38125319.0,Real,Prophet Base
Competidor2,Product1,2021-03-07,40124189.0,Real,Prophet Base
Competidor2,Product1,2021-03-14,39775557.4,Real,Prophet Base
Competidor2,Product1,2021-03-21,40039598.5,Real,Prophet Base
Competidor2,Product1,2021-03-28,41098866.3,Real,Prophet Base
